"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA"
"hsa-mir-6859-1_hsa-miR-6859-5p",4.77808475763165,-0.226733382322586,0.330871969502919,-0.685260170763985,0.493179760370722,0.79823940596086,"hsa-miR-6859-5p"
"hsa-mir-6859-1_hsa-miR-6859-3p",1.72297915009055,0.279659773846785,0.426100083971359,0.656324146290436,0.511615584559583,NA,"hsa-miR-6859-3p"
"hsa-mir-6723_hsa-miR-6723-5p",6.6665183608766,-0.257594474074669,0.585984728441333,-0.439592469858126,0.660232295537821,0.876717780454731,"hsa-miR-6723-5p"
"hsa-mir-200b_hsa-miR-200b-5p",7.18453920995998,-0.085007160273646,0.348857987047461,-0.243672678940503,0.807484334688164,0.924521717746886,"hsa-miR-200b-5p"
"hsa-mir-200b_hsa-miR-200b-3p",133.12084455465,0.00273677584310507,0.258088680663766,0.0106040134579575,0.99153937993886,0.995452481247366,"hsa-miR-200b-3p"
"hsa-mir-200a_hsa-miR-200a-5p",2.99807105143013,-0.234787738213997,0.398400800266695,-0.589325468364587,0.555642963286474,0.840483575362356,"hsa-miR-200a-5p"
"hsa-mir-200a_hsa-miR-200a-3p",113.752687612562,0.111024546630499,0.26134018626302,0.424827686159068,0.670962293327502,0.876717780454731,"hsa-miR-200a-3p"
"hsa-mir-429_hsa-miR-429",31.0561535461595,-0.263023967392517,0.271095264194479,-0.970227082992599,0.331933313871077,0.712663661918072,"hsa-miR-429"
"hsa-mir-6726_hsa-miR-6726-3p",3.21214844352943,0.271543692261618,0.379834941919973,0.714899189866605,0.474671337650521,0.787996308219674,"hsa-miR-6726-3p"
"hsa-mir-6727_hsa-miR-6727-3p",6.03722218433259,0.292117059176519,0.329379981212445,0.886869499783315,0.375149164295775,0.726413418890286,"hsa-miR-6727-3p"
"hsa-mir-551a_hsa-miR-551a",197.477145260081,0.796788115042283,0.293745990873732,2.71250719940817,0.00667763308151906,0.188385564190028,"hsa-miR-551a"
"hsa-mir-4417_hsa-miR-4417",2.52891997825498,0.36413762921574,0.439847622486067,0.827872223470469,0.407742867041353,0.74858284975544,"hsa-miR-4417"
"hsa-mir-34a_hsa-miR-34a-5p",4193.7356003271,-0.552062904247528,0.220568759437318,-2.50290614888468,0.0123178202946266,0.23446938908941,"hsa-miR-34a-5p"
"hsa-mir-34a_hsa-miR-34a-3p",16.9153185743615,-0.818542065806605,0.252709544734426,-3.23906272185649,0.00119923198200477,0.0990527929964531,"hsa-miR-34a-3p"
"hsa-mir-1273d_hsa-miR-1273d",8.21387233140765,0.579965339831818,0.336254553741988,1.72478062639661,0.0845670144441275,0.435312172712394,"hsa-miR-1273d"
"hsa-mir-6729_hsa-miR-6729-5p",3.71463076471541,-0.22966029307889,0.396339724625516,-0.579453127732493,0.562283464993092,0.842313614543736,"hsa-miR-6729-5p"
"hsa-mir-6729_hsa-miR-6729-3p",2.13331261550933,0.389254182936738,0.396512751686083,0.981693984068661,0.326250630056129,0.707721574007769,"hsa-miR-6729-3p"
"hsa-mir-6730_hsa-miR-6730-3p",2.65425129860415,-0.131565014312895,0.395952162745127,-0.332275023833076,0.739681597633288,0.898339272648412,"hsa-miR-6730-3p"
"hsa-mir-4695_hsa-miR-4695-3p",2.98677551099018,-0.00643273045758714,0.412165455742771,-0.015607155737966,0.987547796925491,0.995452481247366,"hsa-miR-4695-3p"
"hsa-mir-1290_hsa-miR-1290",70.2873566615454,-0.257283247170144,0.250133382709937,-1.02858420728471,0.30367510225502,0.694746682026055,"hsa-miR-1290"
"hsa-mir-1256_hsa-miR-1256",6.20426187974324,0.86210581355464,0.359205685354906,2.40003387669895,0.0163935546053504,0.239304191607189,"hsa-miR-1256"
"hsa-mir-3115_hsa-miR-3115",3.96228678307673,0.576407329690664,0.40716515563316,1.41565976782646,0.156875143075356,0.559217716911039,"hsa-miR-3115"
"hsa-mir-378f_hsa-miR-378f",52.4046764865878,0.244024465586835,0.221445511022743,1.10196167201498,0.270478334901284,0.66564392212625,"hsa-miR-378f"
"hsa-mir-6731_hsa-miR-6731-3p",7.76043853757902,-0.420982785152525,0.374814761628936,-1.12317557431021,0.261362934170676,0.656543690636738,"hsa-miR-6731-3p"
"hsa-mir-1976_hsa-miR-1976",135.829582444109,-0.22976140841879,0.185277133335519,-1.24009587304395,0.21493993525686,0.615911966713898,"hsa-miR-1976"
"hsa-mir-5585_hsa-miR-5585-5p",4.56634493533503,-0.314417810641103,0.33624301304086,-0.935090986122278,0.349741411481606,0.719509508284675,"hsa-miR-5585-5p"
"hsa-mir-5585_hsa-miR-5585-3p",24.3216618829308,1.00870335520374,0.488126248426667,2.06648046167359,0.0387831354085652,0.325524421326201,"hsa-miR-5585-3p"
"hsa-mir-3605_hsa-miR-3605-5p",14.4375759827741,0.191162631592046,0.253552941612369,0.753935767325054,0.450887792212298,0.776811722512174,"hsa-miR-3605-5p"
"hsa-mir-3605_hsa-miR-3605-3p",10.0398439312588,-0.0319780817916675,0.277881090694731,-0.115078293782852,0.908383064639449,0.9656282402212,"hsa-miR-3605-3p"
"hsa-mir-5581_hsa-miR-5581-5p",3.17728024136939,0.422113935701463,0.376916317265816,1.11991419942632,0.262750326752313,0.658711398005799,"hsa-miR-5581-5p"
"hsa-mir-5581_hsa-miR-5581-3p",18.8380452917424,0.136157449650991,0.236163142636308,0.576539794190805,0.564250380198579,0.842683842167969,"hsa-miR-5581-3p"
"hsa-mir-30e_hsa-miR-30e-5p",30392.5001359582,-0.187969201204275,0.17331167508482,-1.08457321823403,0.278110722078999,0.677957963285743,"hsa-miR-30e-5p"
"hsa-mir-30e_hsa-miR-30e-3p",264.453638832232,0.184019278016847,0.214736184993477,0.856955142527266,0.391469675941405,0.738328498943811,"hsa-miR-30e-3p"
"hsa-mir-30c-1_hsa-miR-30c-5p",6572.32084079416,-0.160502788066046,0.208113641304485,-0.771226657993167,0.44057259574359,0.769549396616055,"hsa-miR-30c-5p"
"hsa-mir-30c-1_hsa-miR-30c-1-3p",27.4889502978385,0.388773863055268,0.252343170432623,1.54065537969086,0.123400681900541,0.508195570144127,"hsa-miR-30c-1-3p"
"hsa-mir-6733_hsa-miR-6733-5p",4.07516772086647,0.0795918755657343,0.368734610523423,0.215851382794669,0.829103594593597,0.935628135498255,"hsa-miR-6733-5p"
"hsa-mir-6734_hsa-miR-6734-5p",78.0435568569752,-0.174294446493771,0.263844161790156,-0.660596184168717,0.508871316785841,0.807547459364234,"hsa-miR-6734-5p"
"hsa-mir-6734_hsa-miR-6734-3p",18.4054018281972,0.360254525251079,0.282075182706682,1.27715781939488,0.201546535310232,0.604158587946662,"hsa-miR-6734-3p"
"hsa-mir-6735_hsa-miR-6735-5p",10.5633016538616,0.553133221601643,0.298248281109599,1.85460656988122,0.0636524292611905,0.403775005818461,"hsa-miR-6735-5p"
"hsa-mir-1273f_hsa-miR-1273f",48.4369355932648,0.385654549093561,0.338269390250564,1.14008113121881,0.254252502158895,0.654478202257537,"hsa-miR-1273f"
"hsa-mir-5095_hsa-miR-5095",29.9323618817257,0.552388480187198,0.412373547715972,1.33953422387719,0.180396820716292,0.58870579593954,"hsa-miR-5095"
"hsa-mir-1273g_hsa-miR-1273g-3p",69.4567917424099,0.346631073441823,0.300979899494839,1.15167515845279,0.249454583980064,0.650076746369505,"hsa-miR-1273g-3p"
"hsa-mir-4781_hsa-miR-4781-3p",7.68591035805622,-0.16642632308518,0.353865253636884,-0.470309874661946,0.638133643535838,0.867419757879883,"hsa-miR-4781-3p"
"hsa-mir-4422_hsa-miR-4422",3.961846781582,0.413557121166981,0.404530874995947,1.02231287332796,0.306632842250597,0.698296269314551,"hsa-miR-4422"
"hsa-mir-101-1_hsa-miR-101-5p",734.20514774779,-0.182407489209597,0.187962663846742,-0.970445329282659,0.331824563327674,0.712663661918072,"hsa-miR-101-5p"
"hsa-mir-101-1_hsa-miR-101-3p",38246.3702886852,-0.458164045234588,0.244287327440837,-1.8755129463093,0.0607221901250315,0.400112694402815,"hsa-miR-101-3p"
"hsa-mir-3117_hsa-miR-3117-3p",7.14975473563448,-0.529674251102818,0.418425385069075,-1.26587504009915,0.205557823805966,0.608607547470558,"hsa-miR-3117-3p"
"hsa-mir-186_hsa-miR-186-5p",18886.3776973549,-0.218582040769644,0.172963587892893,-1.26374599089029,0.20632121203328,0.608607547470558,"hsa-miR-186-5p"
"hsa-mir-186_hsa-miR-186-3p",115.038949660269,0.325639031505434,0.196681643280991,1.65566560291652,0.0977895567777861,0.462773488001876,"hsa-miR-186-3p"
"hsa-mir-760_hsa-miR-760",21.8287267549252,0.55374572184286,0.26139923969007,2.1183907133755,0.0341419917120099,0.308506054606363,"hsa-miR-760"
"hsa-mir-378g_hsa-miR-378g",12.4595924986558,-0.13138523851116,0.254259383216681,-0.516737029914027,0.605339742836639,0.856201257886057,"hsa-miR-378g"
"hsa-mir-137_hsa-miR-137",2.49204351846342,-0.458755979714093,0.404339973004794,-1.13457983464982,0.256551406205861,0.654867532066762,"hsa-miR-137"
"hsa-mir-197_hsa-miR-197-3p",4088.38811644647,0.642338782175448,0.221456684802417,2.90051656263409,0.00372548149332086,0.160362595622744,"hsa-miR-197-3p"
"hsa-mir-197_hsa-miR-197-5p",9.81998559088121,0.370773221860941,0.321887965947654,1.15187040549766,0.249374330989193,0.650076746369505,"hsa-miR-197-5p"
"hsa-mir-548ac_hsa-miR-548ac",2.27955261716911,-0.352695654459455,0.372200794342924,-0.947595114841431,0.343335614085734,0.71514018456332,"hsa-miR-548ac"
"hsa-mir-320b-1_hsa-miR-320b",599.292459312223,0.016956838155325,0.213144108093705,0.0795557442660823,0.936590594556008,0.974843034253956,"hsa-miR-320b"
"hsa-mir-942_hsa-miR-942-5p",437.730211841993,-0.13353748994408,0.192248850263794,-0.694607482753976,0.487301321600583,0.794364603466644,"hsa-miR-942-5p"
"hsa-mir-942_hsa-miR-942-3p",6.74579139509832,0.245731786697989,0.32233736858449,0.762343465720695,0.44585503837106,0.771864579812816,"hsa-miR-942-3p"
"hsa-mir-6737_hsa-miR-6737-3p",4.4158134016036,0.195750259085137,0.354701040663419,0.551873935072232,0.581034727426475,0.844807175020714,"hsa-miR-6737-3p"
"hsa-mir-190b_hsa-miR-190b",53.9844794215436,-0.281270379441561,0.212669240993155,-1.32257198139252,0.185977757033218,0.59047895677031,"hsa-miR-190b"
"hsa-mir-92b_hsa-miR-92b-5p",36.0771470875106,-0.183207744857938,0.273502808102269,-0.669856906147128,0.502949013213542,0.805744847699245,"hsa-miR-92b-5p"
"hsa-mir-92b_hsa-miR-92b-3p",228.048127633017,0.0266405412873777,0.18549268651551,0.143620440179188,0.885800199066186,0.954991459250755,"hsa-miR-92b-3p"
"hsa-mir-9-1_hsa-miR-9-5p",7.51499520643716,-0.0620765565492807,0.3007882999681,-0.206379558499663,0.83649443708628,0.938907071474859,"hsa-miR-9-5p"
"hsa-mir-9-1_hsa-miR-9-3p",10.8327850390727,-0.074549497690798,0.289577479181278,-0.257442318724411,0.796837337843009,0.92195826863373,"hsa-miR-9-3p"
"hsa-mir-765_hsa-miR-765",1.81602300890309,0.917659255538641,0.423473708239083,2.16698047053385,0.030236343277584,0.287703387550345,"hsa-miR-765"
"hsa-mir-5187_hsa-miR-5187-5p",9.05794115267649,0.627970375943396,0.318647428329793,1.97073731062239,0.0487539305230566,0.360205510217406,"hsa-miR-5187-5p"
"hsa-mir-5187_hsa-miR-5187-3p",4.78211372167014,0.585149284866964,0.313095907301474,1.86891387342069,0.0616347978321176,0.400112694402815,"hsa-miR-5187-3p"
"hsa-mir-556_hsa-miR-556-5p",2.57359712553603,0.787353733166821,0.385033264658943,2.04489794891942,0.0408649201857936,0.330849735670058,"hsa-miR-556-5p"
"hsa-mir-556_hsa-miR-556-3p",3.73226732474715,0.316924187772334,0.427488134709274,0.741363705890615,0.458472944454891,0.781134463256942,"hsa-miR-556-3p"
"hsa-mir-1255b-2_hsa-miR-1255b-5p",20.9394700776288,-0.0210163449165988,0.256573863495615,-0.081911480110514,0.934717105310885,0.974843034253956,"hsa-miR-1255b-5p"
"hsa-mir-1295a_hsa-miR-1295a",2.31944744178562,0.147695830342968,0.42403807016186,0.348307948591952,0.727608925046083,0.892538342059714,"hsa-miR-1295a"
"hsa-mir-1295b_hsa-miR-1295b-3p",3.53855897881959,-1.05183781002552,0.42326168967523,-2.48507681106835,0.0129523484152353,0.23446938908941,"hsa-miR-1295b-3p"
"hsa-mir-214_hsa-miR-214-5p",119.301799623923,-0.0786033074856236,0.237424275811721,-0.331066851596744,0.740593989645653,0.898339272648412,"hsa-miR-214-5p"
"hsa-mir-214_hsa-miR-214-3p",511.517461597784,0.0400673784156719,0.235524370590124,0.170119883200537,0.864915856902898,0.947935703551518,"hsa-miR-214-3p"
"hsa-mir-3120_hsa-miR-3120-3p",22.7418028944553,0.588863601142067,0.29474592012272,1.99786854012055,0.0457309141523265,0.348109261668619,"hsa-miR-3120-3p"
"hsa-mir-199a-2_hsa-miR-199a-5p",378.069421477716,0.265455122643214,0.194565436068683,1.36434881758498,0.172457808338326,0.58289082378437,"hsa-miR-199a-5p"
"hsa-mir-199a-2_hsa-miR-199a-3p",1077.25054858393,0.178503335763339,0.243794560320722,0.73218752513801,0.464054117445482,0.782471223253517,"hsa-miR-199a-3p"
"hsa-mir-181b-1_hsa-miR-181b-5p",517.290341612648,0.038139975944005,0.150960500159723,0.252648712104499,0.80053968402012,0.92195826863373,"hsa-miR-181b-5p"
"hsa-mir-181b-1_hsa-miR-181b-3p",11.2402458828112,-0.412399551867637,0.246584858882877,-1.67244474675357,0.0944366546952504,0.456201685758594,"hsa-miR-181b-3p"
"hsa-mir-181a-1_hsa-miR-181a-5p",5212.85135916848,0.26657346482089,0.139325329494726,1.91331659352709,0.0557075347068438,0.392376706086679,"hsa-miR-181a-5p"
"hsa-mir-181a-1_hsa-miR-181a-3p",227.522450634263,0.103539138452513,0.167874887037499,0.61676371183133,0.53739059055018,0.826451680774577,"hsa-miR-181a-3p"
"hsa-mir-6740_hsa-miR-6740-5p",3.43232326421439,0.556965522787174,0.409725670495091,1.35936203878602,0.1740318940439,0.58289082378437,"hsa-miR-6740-5p"
"hsa-mir-135b_hsa-miR-135b-5p",4.05003525193317,-0.350981293881189,0.366537216384762,-0.957559773446733,0.338284791772142,0.714724894674852,"hsa-miR-135b-5p"
"hsa-mir-29c_hsa-miR-29c-5p",2258.51365199137,-0.319458458285977,0.162425101994279,-1.9668047263854,0.0492057274916607,0.361417507190209,"hsa-miR-29c-5p"
"hsa-mir-29c_hsa-miR-29c-3p",10989.9150863442,-0.257108422467041,0.208936895035588,-1.2305553905319,0.218489198326811,0.61840627327264,"hsa-miR-29c-3p"
"hsa-mir-29b-2_hsa-miR-29b-3p",5125.66989786115,-0.413574482903362,0.229369393209878,-1.8030935911529,0.0713735174972844,0.412234136007515,"hsa-miR-29b-3p"
"hsa-mir-29b-2_hsa-miR-29b-2-5p",373.52955425153,-0.101199016707308,0.146229840075716,-0.692054485287737,0.488903113156739,0.794364603466644,"hsa-miR-29b-2-5p"
"hsa-mir-205_hsa-miR-205-5p",2084.91149664316,-0.318150719959891,0.231398718517065,-1.37490268744262,0.169161616001065,0.578929127240703,"hsa-miR-205-5p"
"hsa-mir-205_hsa-miR-205-3p",6.0034096734136,0.115021687370365,0.407117264979542,0.282527166653433,0.777539318710275,0.914409535861523,"hsa-miR-205-3p"
"hsa-mir-215_hsa-miR-215-5p",243.088887731247,0.068480272564531,0.307245427052419,0.222884594968594,0.823625326260615,0.934588935795117,"hsa-miR-215-5p"
"hsa-mir-215_hsa-miR-215-3p",4.12575656469143,0.644227242911645,0.494124148366784,1.30377607538711,0.192309942150445,0.592012959169016,"hsa-miR-215-3p"
"hsa-mir-194-1_hsa-miR-194-5p",1527.54377994717,-0.424893853408582,0.265052415218383,-1.60305595803948,0.108922300321575,0.4944185121948,"hsa-miR-194-5p"
"hsa-mir-664a_hsa-miR-664a-5p",59.7707277597356,0.0802707643628324,0.173523054230013,0.462594234057392,0.643655242374798,0.868346922043766,"hsa-miR-664a-5p"
"hsa-mir-664a_hsa-miR-664a-3p",302.424687656475,-0.193858028191556,0.262145783457463,-0.739504658952536,0.459600611741146,0.781134463256942,"hsa-miR-664a-3p"
"hsa-mir-320b-2_hsa-miR-320b",573.751340188313,0.00259362898383847,0.208289289882964,0.012452051592743,0.990064957028504,0.995452481247366,"hsa-miR-320b"
"hsa-mir-4742_hsa-miR-4742-5p",3.77451543470979,0.250220293049118,0.353361203610015,0.708114785926731,0.47887397825564,0.789325087518483,"hsa-miR-4742-5p"
"hsa-mir-4742_hsa-miR-4742-3p",20.8431734086887,-0.0610849325650083,0.242151974141298,-0.252258660213791,0.800841139394426,0.92195826863373,"hsa-miR-4742-3p"
"hsa-mir-6741_hsa-miR-6741-5p",25.0860599769993,0.217697643009142,0.276931085324506,0.786107643907309,0.431804426487638,0.758526377158704,"hsa-miR-6741-5p"
"hsa-mir-6741_hsa-miR-6741-3p",3.10139182121291,0.317123907121009,0.372390146026101,0.851590490524907,0.394441419419823,0.738328498943811,"hsa-miR-6741-3p"
"hsa-mir-3620_hsa-miR-3620-3p",38.683654413636,0.185374700611135,0.232980793241234,0.79566516205992,0.426226681020186,0.758411680345792,"hsa-miR-3620-3p"
"hsa-mir-3620_hsa-miR-3620-5p",3.38100010364801,0.632783250388756,0.384868851163467,1.64415293281293,0.100144616387568,0.465857919195502,"hsa-miR-3620-5p"
"hsa-mir-6742_hsa-miR-6742-5p",1.79251668666006,0.864861706753946,0.434027860923436,1.99264099063565,0.0463007732594628,NA,"hsa-miR-6742-5p"
"hsa-mir-4753_hsa-miR-4753-3p",4.09695523527574,0.14354956077271,0.394151809550812,0.36419865974053,0.715709667739695,0.888292101764906,"hsa-miR-4753-3p"
"hsa-mir-1537_hsa-miR-1537-3p",434.324904247212,0.541132173686107,0.19048638828357,2.84079182015117,0.00450016787909683,0.161491738747018,"hsa-miR-1537-3p"
"hsa-mir-1537_hsa-miR-1537-5p",10.8358328362535,-0.196719196545071,0.358523779560973,-0.548692186571172,0.583216709165681,0.844807175020714,"hsa-miR-1537-5p"
"hsa-mir-4677_hsa-miR-4677-3p",12.7739814331268,0.054911948324776,0.285280922533412,0.192483772967135,0.847363277548711,0.941618775919757,"hsa-miR-4677-3p"
"hsa-mir-3916_hsa-miR-3916",2.68588364703905,0.129407508966796,0.44642195462816,0.289877116537837,0.77191024870664,0.912059522460526,"hsa-miR-3916"
"hsa-mir-3124_hsa-miR-3124-5p",11.3226563657916,0.59198051999069,0.242043076244189,2.44576514716521,0.0144545121582618,0.239304191607189,"hsa-miR-3124-5p"
"hsa-mir-5699_hsa-miR-5699-3p",4.00268742892476,-0.873021606538065,0.368209747870138,-2.37098993600236,0.0177405141367797,0.244281661043332,"hsa-miR-5699-3p"
"hsa-mir-5699_hsa-miR-5699-5p",2.36633930714189,-0.186713982573236,0.452977023796428,-0.412193053432102,0.680197928301733,0.876717780454731,"hsa-miR-5699-5p"
"hsa-mir-3155a_hsa-miR-3155a",4.06725471846233,0.176326819534865,0.455461373502587,0.3871389096706,0.698653373428461,0.882799406819495,"hsa-miR-3155a"
"hsa-mir-548ak_hsa-miR-548ak",13.9791878756112,0.109562578268011,0.229120012429811,0.478188601275392,0.632515974776609,0.865141655153927,"hsa-miR-548ak"
"hsa-mir-548q_hsa-miR-548q",78.7433412819597,0.017763027129322,0.246992682684308,0.0719172201227747,0.942667785858194,0.976890048711132,"hsa-miR-548q"
"hsa-mir-511_hsa-miR-511-5p",13.7908772471292,-0.246284451477662,0.297723061663145,-0.827226651848411,0.408108608163307,0.74858284975544,"hsa-miR-511-5p"
"hsa-mir-511_hsa-miR-511-3p",28.6313969680398,-0.568072674214258,0.285640755337195,-1.9887661812953,0.0467270172181847,0.349340081107381,"hsa-miR-511-3p"
"hsa-mir-1254-2_hsa-miR-1254",11.3228367335573,-0.0797340663087594,0.26799956376119,-0.297515657076999,0.766072856260761,0.907940089438813,"hsa-miR-1254"
"hsa-mir-3611_hsa-miR-3611",10.0581576968613,0.0437612076791235,0.295795242499512,0.147944258025704,0.88238675964455,0.952947945971165,"hsa-miR-3611"
"hsa-mir-4683_hsa-miR-4683",5.22622458803501,0.197953641476727,0.369361110937699,0.535935255810178,0.592003297339385,0.851374788005231,"hsa-miR-4683"
"hsa-mir-5100_hsa-miR-5100",505.472916268779,0.147689605923848,0.297476559368544,0.496474768423269,0.619559484807074,0.861821513882853,"hsa-miR-5100"
"hsa-mir-548f-1_hsa-miR-548f-3p",3.47235122079955,-0.0258138273910336,0.33809601134502,-0.0763505824524238,0.939140184273317,0.974843034253956,"hsa-miR-548f-3p"
"hsa-mir-548f-1_hsa-miR-548f-5p",1.95652292794431,0.0610423489901402,0.396347708649586,0.154012115266467,0.877600182959337,0.951870319341043,"hsa-miR-548f-5p"
"hsa-mir-1296_hsa-miR-1296-5p",9.42738632794542,-0.305372465262214,0.337606902480379,-0.904520799245096,0.365719310574258,0.726204734135417,"hsa-miR-1296-5p"
"hsa-mir-1296_hsa-miR-1296-3p",7.47628243908517,0.071837674449221,0.394930586724755,0.181899495415097,0.855661600492221,0.942163350933523,"hsa-miR-1296-3p"
"hsa-mir-1254-1_hsa-miR-1254",9.7651981125964,-0.160769735301361,0.315735198901611,-0.509191676634887,0.610617876696321,0.860536499935964,"hsa-miR-1254"
"hsa-mir-4676_hsa-miR-4676-5p",13.7712620789667,0.593458852592984,0.264626395960479,2.24262908633504,0.0249207429861353,0.269088133621824,"hsa-miR-4676-5p"
"hsa-mir-4676_hsa-miR-4676-3p",6.49984000585502,-0.240398139481759,0.312399892175019,-0.769520558435656,0.441584344883403,0.769549396616055,"hsa-miR-4676-3p"
"hsa-mir-107_hsa-miR-107",17824.6844247439,-0.312737084682895,0.25109843025866,-1.2454760643495,0.212956808529674,0.615911966713898,"hsa-miR-107"
"hsa-mir-3157_hsa-miR-3157-5p",21.248758888805,-0.379881540124683,0.318585156172712,-1.19240188302666,0.233103702310964,0.633719156066172,"hsa-miR-3157-5p"
"hsa-mir-3157_hsa-miR-3157-3p",2.2491599098567,-0.264455803253935,0.411679319474714,-0.642383016935049,0.520624523899864,0.818739074667107,"hsa-miR-3157-3p"
"hsa-mir-607_hsa-miR-607",3.41593182933109,0.0336044560992091,0.390739116301569,0.0860022831020415,0.931464602299606,0.974121182754625,"hsa-miR-607"
"hsa-mir-1287_hsa-miR-1287-5p",422.732971685483,-0.0724824462530833,0.183226356152467,-0.3955896289984,0.692407789159073,0.879336888962381,"hsa-miR-1287-5p"
"hsa-mir-1287_hsa-miR-1287-3p",5.26256238788275,0.071575328682503,0.345694612739675,0.207047856821543,0.835972483841461,0.938907071474859,"hsa-miR-1287-3p"
"hsa-mir-4685_hsa-miR-4685-3p",198.651140633735,-0.132220889031093,0.194617612986715,-0.679388093410224,0.496891992075556,0.799711261671165,"hsa-miR-4685-3p"
"hsa-mir-3158-2_hsa-miR-3158-3p",35.9842535644742,-0.195609813368899,0.288175447713674,-0.678787228130739,0.497272687392659,0.799711261671165,"hsa-miR-3158-3p"
"hsa-mir-3158-2_hsa-miR-3158-5p",10.7672576282407,-0.366824376960278,0.25534205555912,-1.43659992145456,0.150831705949967,0.551516567103532,"hsa-miR-3158-5p"
"hsa-mir-3158-1_hsa-miR-3158-3p",34.0158832322442,-0.159622910376222,0.303568761896405,-0.525821264938631,0.599012398166643,0.851601310082013,"hsa-miR-3158-3p"
"hsa-mir-3158-1_hsa-miR-3158-5p",9.39914758026477,-0.0922430638570433,0.260786596249026,-0.353710908397149,0.723555546724334,0.892538342059714,"hsa-miR-3158-5p"
"hsa-mir-146b_hsa-miR-146b-5p",3052.16218382973,-0.368244853384125,0.219193208314848,-1.68000120174883,0.0929570819099703,0.454296089023045,"hsa-miR-146b-5p"
"hsa-mir-146b_hsa-miR-146b-3p",21.760182502983,0.162883510389269,0.254510632189189,0.63998705668292,0.522181014188485,0.819397862268306,"hsa-miR-146b-3p"
"hsa-mir-1307_hsa-miR-1307-3p",3885.4862498767,0.424282949809068,0.20232672177473,2.09701885192142,0.0359919065515325,0.314402516889262,"hsa-miR-1307-3p"
"hsa-mir-1307_hsa-miR-1307-5p",2648.48418490333,0.619534295455617,0.306753486770026,2.01964874785624,0.0434198348482202,0.342989387228708,"hsa-miR-1307-5p"
"hsa-mir-548e_hsa-miR-548e-3p",36.4799225519005,0.373666081715901,0.187551709613382,1.99233631346882,0.0463341699193355,0.348477349812487,"hsa-miR-548e-3p"
"hsa-mir-548e_hsa-miR-548e-5p",10.6649478870928,0.262947115470275,0.269029881954916,0.97738999682697,0.328376113371698,0.709760891544371,"hsa-miR-548e-5p"
"hsa-mir-2110_hsa-miR-2110",848.777488578202,0.150550491401698,0.198130344378787,0.759855800350677,0.447340784190391,0.772847352053825,"hsa-miR-2110"
"hsa-mir-4484_hsa-miR-4484",14.5572690936064,0.731134668018849,0.417373390425682,1.75175199183915,0.079816462537373,0.424323430926059,"hsa-miR-4484"
"hsa-mir-378c_hsa-miR-378c",3044.19645955785,0.0467719431750125,0.190591246933298,0.24540446598464,0.806143271367727,0.923896910503294,"hsa-miR-378c"
"hsa-mir-202_hsa-miR-202-5p",16.759163887367,-0.806037265975113,0.395922672053876,-2.03584518611611,0.0417659034239239,0.334127227391391,"hsa-miR-202-5p"
"hsa-mir-3944_hsa-miR-3944-3p",2.79063118436755,0.56399330313802,0.448101231483366,1.25862921927487,0.208164288006333,0.610264900581548,"hsa-miR-3944-3p"
"hsa-mir-3944_hsa-miR-3944-5p",19.0332060602665,-0.24357037736126,0.201971966351254,-1.20596131117356,0.227832408374639,0.628917593227575,"hsa-miR-3944-5p"
"hsa-mir-6743_hsa-miR-6743-3p",7.19114533978532,0.160967332130143,0.340114122036966,0.473274473773977,0.63601737110993,0.866418457824373,"hsa-miR-6743-3p"
"hsa-mir-210_hsa-miR-210-3p",3803.95221777094,-0.124115454846676,0.197099909417306,-0.629708330225031,0.528885431365962,0.822128838856001,"hsa-miR-210-3p"
"hsa-mir-210_hsa-miR-210-5p",6.48698766799107,-0.885969205349793,0.359796622283371,-2.46241668342294,0.0138004232285113,0.239304191607189,"hsa-miR-210-5p"
"hsa-mir-4298_hsa-miR-4298",1.84574379579038,-0.407702886998582,0.425863785044888,-0.957355148091797,0.338388028741889,0.714724894674852,"hsa-miR-4298"
"hsa-mir-7847_hsa-miR-7847-3p",43.4189937891338,0.336024547751659,0.303941585491478,1.10555634303316,0.268918594703389,0.664885344384756,"hsa-miR-7847-3p"
"hsa-mir-675_hsa-miR-675-5p",15.8033638078787,0.0609308090561925,0.35670236681198,0.170816946354353,0.86436770365232,0.947935703551518,"hsa-miR-675-5p"
"hsa-mir-675_hsa-miR-675-3p",43.850499110189,-0.311437022496281,0.349248721686186,-0.891734180135725,0.37253542841506,0.726204734135417,"hsa-miR-675-3p"
"hsa-mir-483_hsa-miR-483-5p",1027.61874803443,0.155056471421274,0.277758506443468,0.558242026163949,0.576679126656099,0.8441787845447,"hsa-miR-483-5p"
"hsa-mir-483_hsa-miR-483-3p",921.46752631005,-0.120116375775982,0.294447618241858,-0.407938011158641,0.683319185430059,0.876717780454731,"hsa-miR-483-3p"
"hsa-mir-4686_hsa-miR-4686",3.38723150708771,0.459151595622839,0.403744197277136,1.13723391870242,0.255440511066843,0.654761799795827,"hsa-miR-4686"
"hsa-mir-4687_hsa-miR-4687-5p",11.6035524642542,0.396332420994968,0.319800205384158,1.23931259055596,0.215229757788945,0.615911966713898,"hsa-miR-4687-5p"
"hsa-mir-4687_hsa-miR-4687-3p",1.79419374438863,-0.0234117012565015,0.420293618063142,-0.0557032042608468,0.955578246837046,NA,"hsa-miR-4687-3p"
